joint1,joint2,joint3,joint4,joint5,joint5,isCollision
-0.327303,-1.98745,2.91792,2.76601,1.44744,-2.11718,1
-2.3877,-1.27188,-0.672158,-1.83614,2.2372,-0.494114,1
-3.02883,3.06965,-1.26714,0.394629,-1.36597,-0.932165,0
-2.0823,-2.7693,0.918214,0.185179,1.47117,-2.38588,1
2.9924,2.40737,2.37442,2.91837,1.35666,2.22651,0
2.19887,0.617003,0.1048,-2.05176,-2.52853,-1.33751,1
-2.3056,2.15041,1.33555,0.0178674,-1.59005,0.455037,0
1.69499,0.912165,-2.53472,2.87783,0.408707,0.69017,0
-1.27067,-0.969049,2.17974,-2.48514,1.0231,1.34666,0
-3.08458,-2.36967,1.71235,2.28325,0.0718274,0.762122,0
-1.33323,0.24164,1.06145,-1.06315,1.1974,-2.67398,0
1.85454,1.68141,-1.24438,1.43941,-0.133104,2.20558,0
-2.06212,1.79659,0.74768,-2.31274,-2.44874,-0.542693,1
2.21851,-1.7841,-1.8573,-1.75817,-1.97974,1.65201,0
2.75169,-1.14185,0.875277,-1.62052,-2.71764,1.01264,1
0.248405,-1.10314,1.37177,-2.32403,3.13056,1.38462,0
2.56747,0.0985761,-1.25383,0.583355,-2.32165,0.371123,0
-0.416611,-2.44811,-0.839829,-1.90457,-1.69426,2.48554,1
-1.98342,1.55785,-0.517328,3.06903,-2.9987,-1.59339,0
1.99401,-0.18388,2.65913,-0.0807638,0.649205,-2.1496,1
3.11438,2.96447,2.41965,2.14883,2.80515,1.16672,1
0.332008,-1.19787,-2.62532,1.6249,1.40951,0.171351,1
1.93739,2.95672,-0.989899,1.7623,-1.84958,0.420808,0
2.46998,-2.88736,2.84346,-1.95858,-0.593331,-0.251749,1
-1.31236,0.0161355,-2.20625,-2.89238,-0.333966,-1.19674,0
1.01353,-2.65086,-2.74843,-0.733494,-1.68532,0.846143,0
-1.94214,-0.497688,1.51147,2.53128,1.30523,0.793872,1
-2.80357,-3.00956,0.345302,0.387776,-0.239279,0.789701,1
-1.88836,1.67538,0.0599458,2.52422,1.99015,2.35166,0
2.57411,2.88729,2.53048,-1.57882,-1.03371,-0.586062,1
-0.00476918,-2.11023,1.01534,0.128466,1.98403,-2.77575,0
0.435337,-2.56957,-1.85543,2.61792,-0.814114,0.410921,0
0.67693,2.92986,0.548209,-2.07463,1.30673,-3.00465,0
2.364,2.11756,-2.43968,-0.898022,-3.05714,1.65877,0
-1.11962,-2.02656,2.44862,-1.14959,1.98106,1.21771,1
-1.90472,-2.57877,-1.33499,2.32538,-1.23244,2.2455,0
-0.188589,1.76878,1.62402,0.37808,1.88418,2.76249,0
0.102231,2.71109,-1.85234,-0.316205,1.22407,2.13103,0
-0.655097,-1.29114,2.50501,1.21544,-0.921859,-2.90403,0
1.89153,2.80778,1.91169,1.406,-2.39299,1.87391,0
1.66536,0.354823,-2.89701,-2.68857,0.527411,1.91917,1
2.62516,2.31078,2.05868,2.357,2.2517,-0.0434007,1
0.621339,-2.87572,1.68958,-1.30945,-0.18693,0.44776,1
-1.81576,-2.12741,1.92297,-0.425898,-1.29813,-1.72688,0
-2.69548,-1.93973,1.86367,0.455678,-2.96718,-0.287322,0
2.15625,3.10941,1.69615,1.76052,1.2427,-2.09113,0
-2.4242,1.66013,-3.09857,2.55929,1.12407,-2.2734,1
2.72012,-1.163,3.02653,-0.909116,1.47899,-0.876903,1
0.352787,-0.156561,1.02217,0.328946,0.658963,1.84041,1
-2.92543,0.43799,-0.117075,2.54687,-2.12206,-0.517528,0
-0.748074,-1.34402,-0.716608,-0.53933,-1.81315,1.97441,0
-0.104342,0.597618,3.05635,-1.07397,-2.78104,0.319523,0
-1.5058,0.537607,-1.20166,-1.15015,-2.4508,-1.42808,1
-2.49927,2.04916,-1.7884,2.74549,2.45369,0.691645,1
-2.75664,-1.63693,1.15849,-2.34771,-1.67649,-0.747369,1
-2.83687,0.0250706,-2.17606,1.2413,1.59059,-2.93359,0
0.736456,0.469024,-2.70574,-2.00571,-0.91395,-2.24501,0
-2.5711,-1.12071,1.4063,-2.55227,-2.11509,2.51857,0
0.947426,-0.0887683,-0.161548,-0.910548,-0.537254,-1.06212,0
-0.341562,0.999829,1.37468,1.83244,-1.87934,1.92291,0
1.89684,2.3384,1.28925,-3.09991,-2.30829,1.20423,0
-1.66493,-1.20196,0.162663,-0.609686,2.95592,0.0151008,1
-1.14957,3.08412,-2.58388,1.35931,1.16969,0.990402,0
1.40441,-1.06072,-0.303365,-0.330233,0.520502,-0.315575,0
-1.42138,0.891201,1.57328,2.84995,-2.43747,2.2523,0
0.881929,-2.71338,0.23286,0.0681928,-0.58081,1.92068,1
3.0746,-0.80937,-3.11639,-2.32166,-1.47626,-2.95899,0
-2.46301,1.22033,-3.07255,-1.86467,0.173955,0.659528,1
2.26418,2.09894,-2.82144,0.0946031,1.04726,-2.21239,1
0.143733,2.62607,2.26806,-0.195731,0.585236,2.66874,1
-0.30563,2.08099,1.36174,2.73192,-0.630462,1.41151,0
-0.770453,1.27462,-0.710892,-0.211028,-0.829066,-1.42508,0
2.11558,1.00625,1.49017,-1.80208,-2.88665,-2.93251,0
1.18518,0.0237239,-2.95796,-0.426053,1.65532,0.928057,1
0.114898,0.276963,-2.55175,-1.28058,-1.73175,-1.32191,1
2.85712,-0.88439,-2.39944,0.64473,-0.774943,-1.43937,0
0.190497,1.26365,-2.51616,-0.520869,-1.44821,1.05834,0
0.0390938,1.60701,1.38426,-2.21038,-0.143316,1.52477,0
0.736285,-2.56817,-0.977028,0.323325,-0.255267,2.08917,1
1.12734,-2.5917,2.42789,-2.29949,0.282149,1.60489,0
1.1367,3.1279,2.5212,0.69071,2.21863,2.25866,0
-0.0964324,-2.30513,-2.01232,3.11503,0.728027,2.30585,0
0.995085,2.4631,-2.01901,2.91191,-2.2568,3.05516,0
-0.775099,-0.895336,0.478589,-1.5781,2.12079,-1.37169,1
-1.44493,0.410404,2.21137,1.86318,-2.48746,1.59515,0
-3.06408,1.1158,1.98966,2.43123,-1.56989,2.36299,1
1.09193,2.81753,2.72516,-0.914579,1.09882,-1.13148,1
-0.932561,-2.49593,0.336541,-2.45422,1.42564,2.0228,0
0.38048,3.12382,1.28361,2.50295,-1.31891,0.394209,0
0.0626566,-0.42002,-2.76012,1.38,1.29097,1.60747,0
-2.24807,-1.37335,-1.34385,-1.05024,1.34025,-0.810304,0
2.73622,-0.163373,2.16697,-2.55088,-1.95569,2.45792,0
2.25622,1.21672,-0.406585,-0.980667,2.1308,-3.02716,0
-0.146871,2.88284,2.5147,-1.78318,1.40637,-2.48759,1
2.77393,2.56576,-0.462208,-0.753592,-1.4606,1.68026,0
-2.73982,-0.875437,-0.337585,0.90189,0.274874,-2.95999,1
-1.94476,1.23101,1.00891,0.212749,-2.09019,3.13516,0
0.110052,2.79819,2.03265,0.374447,0.134208,-1.76804,1
1.75405,0.488317,0.296349,0.857445,-2.3928,2.28659,0
-3.04951,-0.174734,-0.218904,2.05367,-3.13612,-2.94551,1
-0.451712,1.71373,1.71382,-1.34262,-1.44671,-1.67623,1
2.55627,-1.48371,-1.91643,-1.70017,0.577075,-1.87776,1
-0.479793,-0.966602,-3.08374,1.06838,2.73611,-2.43634,0
2.31741,2.4087,2.23339,-0.216886,0.67635,-0.55574,1
-0.89864,0.0104897,-2.77102,-1.27053,-2.39023,0.291084,1
1.04693,3.13935,0.364499,-1.97791,3.0299,2.3529,0
-2.40447,2.5535,-2.60694,2.1216,-1.72094,-2.30081,0
-1.52911,-0.352797,0.702282,0.0834457,-2.03486,-2.86569,1
0.615594,-2.2336,-1.69057,2.10372,3.12491,-1.6157,1
-0.4841,-0.380549,-0.468109,2.06504,0.312527,2.74664,1
-1.37594,1.90026,-2.05174,0.0956239,2.04442,-2.722,0
-2.86382,0.518798,3.0127,-2.00544,1.56345,-0.434286,1
1.08386,0.53319,2.14203,-1.48769,-0.113935,0.155562,1
-0.750457,1.23763,2.63465,2.16145,-2.58023,1.71785,1
0.818815,-2.58573,-0.980803,1.25494,-2.87288,1.98268,1
2.94708,0.0329142,1.28267,1.52669,0.499265,-2.4202,1
2.81141,2.24312,2.07776,0.401797,-1.21612,-1.11463,1
2.33188,-1.87949,1.00677,-2.69059,-0.900728,-1.33185,1
-1.82058,-2.66622,0.484357,2.46308,-2.69205,-1.26998,0
-0.892501,2.91492,-0.574292,-1.33025,2.69596,1.60162,0
-2.3152,0.268001,2.77081,-2.78429,-0.0422557,-3.07294,0
2.03744,-1.68458,-2.8404,0.398573,-0.436719,1.97466,1
-1.12077,1.78775,-0.808043,-2.05928,2.26433,-2.0603,0
-1.66164,0.225565,2.03888,-1.6391,-2.75068,-2.11014,1
1.00991,2.46832,-2.19713,0.184645,2.71662,-2.92209,1
-0.944999,3.0326,-0.165649,-1.42562,-2.12021,1.43086,1
-0.289714,1.54289,2.61734,2.04688,2.67449,0.209917,0
-0.781464,-0.352305,-0.0243905,-0.589979,-0.40399,0.716253,1
-0.473818,-0.0169385,-0.526143,-2.7918,-0.464455,2.78466,0
1.60193,-0.262689,2.63827,-0.882269,2.8524,-0.485868,0
0.862,1.53174,3.10231,-2.48218,-2.06239,-0.234481,1
2.23233,-0.276237,1.35221,0.339197,3.04713,-0.571816,1
-1.41401,-2.87868,-2.96276,0.901992,0.712437,0.498626,0
-1.62646,2.66144,-2.05054,1.70956,0.518604,0.694872,1
-2.90643,1.75945,2.2746,-2.14617,2.03045,0.353712,1
2.22095,1.39312,3.05525,-2.48608,-2.2622,1.55903,1
0.749862,-0.999791,-0.802201,-1.3537,1.4656,1.17773,1
1.35446,-2.73426,-1.71748,2.87093,2.79302,2.80604,0
-2.56959,-1.11425,-2.83261,0.333209,1.01621,-2.14866,1
2.4625,1.40852,0.509469,-2.00774,-1.89027,2.53967,0
0.891826,2.3456,0.816794,-2.06826,2.78788,1.8199,1
2.84721,0.425217,0.848337,2.81786,1.8966,-0.22443,0
1.16132,1.37199,2.42366,1.02253,-1.9142,3.01351,1
-2.77705,-2.84493,2.52027,0.183565,1.18214,2.99443,1
-2.03529,-2.86642,-2.98955,2.68925,-1.71225,2.12096,0
2.93356,-2.12535,3.09753,0.423537,1.3588,2.08749,1
2.54028,0.576403,-0.117917,-1.87323,-1.01696,-2.48745,1
2.15267,1.25084,-0.885803,2.50357,1.3108,1.15329,0
-2.25719,0.169848,1.38089,0.962603,2.06015,2.55045,1
2.98396,0.903024,-1.73116,-2.28975,0.0579767,0.903405,1
-1.35448,-1.68069,-0.746255,-2.3176,2.53336,-1.54696,0
-0.202781,0.882579,0.675424,0.5576,3.05861,2.22845,0
-2.29415,2.14441,-0.223895,1.09218,-0.109717,-3.10302,0
-0.358185,1.67333,0.768729,-2.44853,2.66642,0.875212,0
-2.63246,0.803607,-2.57258,0.221267,0.674812,-1.5527,1
-1.84356,-1.7968,-2.77183,-0.667071,-2.06622,-0.0191547,1
0.678739,-0.682196,1.31899,-2.01228,1.24961,-2.69248,0
3.13559,0.271267,-3.09632,-2.4969,2.67253,-1.04648,0
-0.309197,-2.62584,-2.52052,2.3453,0.836408,-0.631214,1
-2.31663,-0.0764802,2.9617,1.52665,-0.367876,2.50908,0
0.797762,-1.44924,2.27983,1.64335,1.80076,-1.77603,1
0.440014,1.64718,-1.5355,-2.27342,-0.12228,1.88126,1
2.73099,-1.12445,-0.140625,-0.855094,1.3163,2.43106,1
0.502088,-1.71006,2.54224,0.940151,-0.90093,1.57737,0
3.12946,-2.37797,-2.87413,2.45143,-1.48357,1.91988,0
-2.8638,-0.977517,1.86074,1.25042,1.62859,-2.45551,1
1.9755,-2.93804,-1.6298,0.584217,0.847687,-0.112631,0
-1.54133,1.48938,1.08626,2.63818,-0.945599,0.518416,1
-1.05777,1.53154,-3.08375,-1.79051,-2.1606,-3.10349,1
-0.583281,2.68749,0.520988,-0.313239,2.2011,-0.931841,1
1.36244,-1.78896,0.73935,0.893591,0.532368,1.29766,0
-0.283521,3.08815,-2.23388,-2.70778,-1.11147,-0.132687,0
-2.29154,2.93003,-1.08394,-2.39732,2.47232,-2.52333,0
-1.01883,-0.0837901,2.22849,0.171671,-1.2503,-0.00839848,0
2.36519,-1.07418,-2.93482,2.95418,-2.55869,1.17186,0
-2.9683,-0.109216,-3.10303,-2.24153,-0.483365,-2.56447,1
1.49355,2.63725,0.442764,-1.82782,1.33243,0.0486822,1
-2.89196,2.51719,-0.00757406,-1.75445,-1.74431,1.21032,0
-0.38809,-2.47664,-0.416253,-0.695143,-0.735308,-1.68081,0
2.54727,-1.47289,-2.09991,-1.02219,2.07417,-3.04111,0
0.0446245,0.772989,-1.05895,1.54006,3.05738,-2.00846,0
1.74266,-0.689233,-3.02588,2.65779,-0.763454,0.129964,1
-2.5107,-1.52428,-2.10888,2.97023,-2.39872,-2.4568,1
-1.81769,1.426,-2.73015,-0.392847,-0.606756,1.30349,0
-1.94789,-1.62438,-0.829199,2.3902,-1.95698,2.92153,1
-1.0305,-0.496593,0.415936,1.44827,1.9778,0.761226,0
-2.83045,0.705749,-0.47162,1.47479,2.52117,-0.429647,1
-1.92942,-2.92687,3.00602,-0.421277,-1.17831,-0.322383,1
-2.542,-2.9561,-0.391824,-0.801243,0.763739,-1.97615,1
-0.960344,2.75589,0.75804,-2.49342,-0.25717,0.0977175,0
2.57701,-1.55392,-1.78006,1.50757,0.342252,1.7207,0
0.30001,1.22563,-2.09807,-2.61042,1.28227,-0.124357,1
0.372932,2.16077,1.14937,-2.53088,3.11315,-2.17492,0
2.55797,2.50467,0.377734,2.7522,0.525389,-2.42148,0
-0.130766,-0.378848,1.23638,2.10918,-2.95389,0.575987,1
-1.68038,1.83215,-2.6793,1.89075,-1.50717,3.02966,1
-2.11959,2.6222,-0.946987,2.10602,0.784237,0.496648,1
-2.65028,2.08479,2.01429,-1.43528,-0.977005,2.21198,0
-2.58037,2.05111,-0.665007,-2.2055,2.85995,-2.98637,0
-1.41248,0.838862,2.88194,-1.39959,1.57006,-2.74122,0
-2.80148,-2.95375,-2.93598,0.958973,0.165012,-2.99236,1
-1.83274,0.668027,-2.30693,-2.25238,-0.286363,2.12614,1
-2.20702,1.17858,1.64193,1.3732,-0.676524,0.651474,1
-1.73022,2.29956,0.508209,-0.876578,0.544571,-2.75514,1
-1.13387,-1.07347,2.61396,-0.850535,0.756963,-2.15321,0
-2.43877,-1.76013,2.44137,0.895971,2.72378,-0.521954,0
0.734076,-0.379084,1.56741,-2.73853,-1.63489,2.46425,0
0.0209837,0.439454,2.35495,-2.54906,-2.6456,-2.90079,0
-0.758419,-2.5581,2.5938,1.98393,-1.20445,-0.749763,1
-1.62132,0.792835,2.38124,2.24485,-2.33448,3.13653,0
-0.822613,-2.82023,-1.76817,-2.37162,2.57818,2.33229,1
-1.32304,-0.312613,0.536699,-0.971328,-3.13803,-0.376658,0
1.1361,1.69515,-2.68956,2.94,1.00719,1.91423,1
0.143022,-1.44189,2.23456,-0.000491532,-1.25773,2.75818,1
1.8373,1.38931,3.02268,1.24119,-2.9313,-2.08965,1
0.43719,3.07477,-2.97939,-0.578546,3.1007,1.0426,1
0.82839,2.18541,0.288093,-2.69609,-2.29537,-0.233128,1
-0.0532706,-2.7138,-1.4125,1.3443,-0.754167,-2.19418,0
2.95797,-2.80411,1.17571,1.23349,0.191817,-2.22521,0
1.02896,-0.702127,0.446292,2.6841,1.75719,1.78746,1
1.62531,0.592017,-1.41767,-1.80966,-1.45406,2.7492,0
0.382443,-2.13002,1.08608,-1.22822,-1.33171,-0.411167,0
1.75155,-1.67234,2.07402,1.52183,-1.78735,0.631161,0
-2.40343,2.36649,1.21522,-0.252733,-2.90354,0.330148,0
1.55921,-1.93326,-2.12987,2.17235,0.785159,0.979824,0
-1.35666,-2.95651,3.11443,1.97854,-0.174467,2.62192,1
-1.54951,1.4193,1.95018,-0.835152,0.897964,-0.105693,1
-2.18883,-2.03711,-0.225407,1.56918,0.371787,-3.0919,1
-1.49538,2.52888,3.0119,-1.17174,1.61272,-1.01981,1
-3.0554,0.861745,0.167229,1.07774,1.39445,1.30789,1
-1.89993,1.89325,2.20404,0.358695,0.0583415,-2.91877,1
0.360959,-2.24484,-1.97496,0.29684,-1.56279,-0.621508,0
1.91182,-2.82064,1.32772,3.00711,-0.733192,-0.40642,0
1.61137,2.99964,1.67917,-1.55923,-1.07945,-1.47394,1
-0.848764,1.72739,1.81913,-1.53551,-1.78015,-0.291949,1
2.76544,-0.279175,-1.91124,-1.01591,-0.0513059,0.125958,1
-2.39825,1.61491,1.33843,-2.00392,2.99611,0.209606,0
2.76514,1.68938,2.44213,0.0822855,-3.10579,0.935659,1
2.82223,-2.91752,-2.47458,-2.49348,2.46828,0.111279,1
-1.55609,0.106334,2.55176,-0.72631,-0.920179,1.77209,1
0.789094,-2.4208,-2.2006,-1.90544,-1.34544,2.937,1
-2.97688,2.77573,0.974741,-0.884354,-1.10346,0.679056,0
-0.579802,1.16002,0.525111,-2.93678,0.459191,1.34849,0
0.404915,-0.5081,1.79092,1.0834,-2.69399,-3.13122,0
-0.874363,2.55335,-3.07675,0.829536,0.731398,0.532937,1
1.36784,1.18248,-3.08415,2.29174,-0.0633326,2.32503,1
2.37896,-1.24185,-2.68246,2.20128,1.89908,-0.348653,1
0.462833,-1.58954,2.11678,-0.062093,0.184714,3.09562,1
-2.54563,-2.49525,-1.51386,1.76592,-0.277406,0.221358,0
-1.49664,-2.37008,-0.212544,1.79332,-1.6326,-0.519004,1
-0.894571,0.738679,-0.190322,-0.371849,1.47647,0.837533,0
1.55315,2.49453,-3.10613,-1.37403,-1.58855,0.410219,0
2.07372,0.274559,-1.78567,-3.04268,1.53053,0.640691,1
1.92626,1.73379,-2.17151,1.95336,0.231227,0.333721,1
0.262052,-1.4037,-0.712648,2.60821,2.58407,1.50523,1
-2.49229,-2.03396,-2.45758,-2.83391,3.04494,-2.97268,1
-0.153031,1.84463,-2.53285,-1.00331,0.0677269,-0.549537,0
-1.31332,1.6023,0.677196,2.6847,-2.16244,-2.30752,1
0.658897,0.688787,-1.95615,-1.11854,-1.44799,0.96755,1
-1.41809,-2.69123,-2.16064,2.27342,-1.54831,-2.64446,0
-1.28945,1.02764,-3.09938,-1.07873,-1.41308,-1.76589,0
-1.46348,-0.195841,-0.598635,-0.475424,0.908474,-1.26574,1
-0.380074,0.187991,2.29819,-0.233048,1.80203,-1.68509,1
-0.810704,-1.2162,-0.871489,-2.20081,-0.319693,-1.29133,0
-1.77591,1.24298,-0.686518,1.39997,-2.43629,1.65778,0
1.45346,0.121797,2.13099,-1.04095,-2.68296,2.36277,1
-2.76645,3.05969,-2.62511,2.56427,0.251327,-2.07784,0
2.04233,2.78417,-0.677807,1.55592,-0.181902,-2.21948,1
-2.48287,-2.47722,-2.47997,-2.3866,-1.90477,0.259052,1
-0.68896,-3.05396,0.188049,-0.451229,0.0105166,1.62959,0
2.09594,-2.28999,0.842991,0.375097,2.61838,-1.62548,0
0.628766,1.38852,-2.58745,2.3335,1.17787,-2.93012,0
1.25084,-0.211404,2.96049,-0.578214,0.553431,-1.45832,1
0.69289,2.07591,0.819208,0.0540263,1.3699,-0.532493,1
1.33246,-2.40805,-1.398,3.05542,2.92026,-0.0857843,0
-0.486551,1.26557,1.14255,2.89604,1.16046,-1.62172,1
-1.20631,-2.84314,-0.149839,-2.97412,1.87379,2.22435,1
3.08673,2.12909,-1.74488,-2.23166,-1.1966,-0.110822,0
-1.10384,-2.04378,-2.02189,-1.15202,-0.452014,-0.293003,1
2.5456,-2.66365,-1.40959,0.653462,0.529839,0.215474,0
0.883142,0.469585,-0.903698,2.13572,-1.42866,0.594121,0
0.321698,-1.50552,-2.45327,-1.88788,-1.74654,3.06465,0
-0.515228,-1.4661,2.04577,-0.375396,0.345379,-2.94566,0
0.0585348,-1.32878,2.85895,1.17989,-2.46988,2.78587,0
-2.41722,0.0868104,-0.639876,2.37301,1.77594,0.595391,1
-0.350163,2.17725,2.12414,0.454483,1.70321,0.0858986,1
0.789755,1.43928,-2.16682,-0.619653,-0.940148,0.466589,0
1.2787,2.75184,0.482479,2.97024,2.02272,1.41805,1
0.704542,2.95054,-1.64269,-2.29786,2.41955,1.71776,1
0.757648,-2.35601,-0.527516,-2.07189,-2.51953,1.81074,1
2.10688,0.504175,0.03932,3.09624,-2.76302,2.85643,0
1.48344,2.17574,0.565957,-0.306227,2.08859,-2.81107,0
-2.46504,2.02598,0.156994,-1.94788,-0.365151,-0.417854,1
-2.28287,-0.499396,0.42578,2.43429,-2.89083,1.69514,0
-0.331231,0.306596,2.44469,-2.04956,0.615314,1.19045,0
2.80668,2.93198,1.08377,1.66583,-1.31442,-2.98851,1
2.35157,2.6373,-2.65908,0.750287,-1.58606,0.284823,0
1.76232,-2.8538,-0.513736,0.163189,2.02644,-1.95406,1
2.73477,0.342356,1.64318,0.469122,-2.6206,-2.49255,1
2.9383,1.92054,0.503014,-0.774069,2.26234,-1.61412,1
-0.0550331,2.67535,1.14781,-2.23996,0.774105,2.59757,1
-1.46181,-0.562121,-1.80677,-1.78895,0.537407,-0.241382,0
0.883569,-2.08527,2.65154,3.07387,-0.861398,-1.56232,0
-2.00158,-2.04803,2.42968,1.04087,1.88827,-1.93849,0
-0.9652,-1.71973,-2.41991,0.936747,-2.76034,-2.35501,0
-0.913756,-0.554632,0.687921,2.045,-2.88775,-2.52552,1
-0.62388,1.20221,-1.88845,-1.60062,-1.11124,-0.936172,1
-3.04579,-3.13116,1.01059,-1.55261,-2.92375,2.93493,0
2.41891,-2.32914,-1.30517,-2.39427,-0.890285,0.435493,0
1.13671,1.35459,1.77114,2.05761,2.79859,-2.49808,1
-1.30189,0.549029,0.0912316,-0.903079,-2.92231,2.01018,1
1.56682,0.736945,1.72842,-1.23561,3.033,-1.95085,0
-1.78851,-0.65036,2.56813,0.823575,0.573817,0.862932,1
-1.2785,-0.586844,-1.6178,-0.317151,-1.73592,1.03148,1
-0.263698,2.91881,1.32124,-3.00477,0.929258,1.68189,0
2.21619,-0.607583,0.861833,1.91331,0.708479,-1.15396,0
-1.14675,0.399478,1.01237,-0.91732,-1.22723,3.01366,0
-1.71691,-3.13813,-0.498921,2.39571,0.637773,2.88563,0
-0.984821,-1.20449,1.49755,-2.33215,2.95188,-2.08289,0
-1.81463,-2.04699,-0.782209,-1.55434,2.5163,1.27337,1
-2.53919,-0.0960521,0.439519,2.88894,2.42742,0.260236,0
-1.87931,0.642503,1.37287,-0.30745,-2.8184,-0.383781,0
-1.3593,-1.88887,-1.69858,0.0370757,-0.150766,0.597746,1
1.01654,0.0323444,1.24196,-1.73612,0.634305,-3.11865,0
2.96162,-2.53396,-0.0647523,-3.07086,-1.11491,-2.01354,0
2.48115,0.503386,-2.41824,0.72645,-2.69767,1.64591,0
1.86558,2.91842,1.5722,-3.02974,-2.31977,1.04677,1
0.541809,1.03534,-2.62144,1.45381,0.667987,3.09944,1
1.26579,0.904427,-2.13712,1.92852,0.817525,1.86417,1
2.45471,0.115264,0.834954,1.62602,0.730466,-1.70373,0
-3.11825,2.87431,-0.214162,-0.818885,-0.293248,1.0642,1
-0.830223,2.35445,-1.14249,-3.05492,2.07654,-1.95178,0
-1.30262,-0.615074,1.86782,-0.284704,0.785483,-0.262256,0
2.69793,-0.870726,-1.58496,0.910162,0.154085,-0.95805,0
-1.92977,1.65026,-1.32905,2.71122,-1.45876,2.89982,0
2.64475,-1.50615,1.34788,-0.232234,2.28748,-1.96583,1
2.7256,-2.94255,-1.40713,-2.60449,-2.09974,2.00302,0
0.474022,1.89709,2.10658,1.00508,1.43526,-0.136865,0
1.33108,0.470407,1.62225,-1.38461,-1.63788,2.77727,0
-2.02657,-0.253115,1.11742,0.51519,-0.111396,2.81228,0
-3.06754,-1.55596,-2.79233,0.397934,0.486877,0.78892,1
0.849308,1.4476,-0.358857,0.856779,-1.183,0.940129,0
2.83566,-1.93899,1.03169,2.56569,1.99057,-1.49071,1
0.847718,2.1426,2.51416,-2.04467,2.4018,-2.70661,1
-0.835156,-2.70958,2.36622,-1.65723,2.58354,-2.44689,0
1.88365,0.459145,1.78221,0.482304,-2.35084,1.5014,0
2.30829,-0.755743,1.244,1.63862,1.29582,0.91615,1
-2.62185,2.03655,0.742222,-0.517059,-2.23835,2.90737,0
0.52515,1.69723,2.78542,3.057,-2.94816,-1.64165,0
-0.1006,2.97276,0.523196,-2.10511,-2.42662,-0.956422,1
1.81829,-3.11086,1.78652,-1.63268,2.72387,1.63432,0
1.10376,0.137209,-0.669187,-2.97286,0.630259,-0.842956,1
-2.93221,-1.88545,2.42273,-0.181813,2.74243,1.49957,0
-0.253585,0.636949,2.44831,1.72379,-3.10126,-0.539933,0
-2.21141,2.19007,-0.0356249,1.32328,1.71327,-2.23569,1
-0.278539,-1.27545,-0.0865238,-2.04985,-0.776139,3.13063,0
-0.197312,0.156169,-0.387157,-1.92155,0.105986,0.900165,0
2.88099,-0.544593,-2.40611,-1.01542,-3.1208,0.796116,0
-2.69165,1.70354,1.17898,2.47674,2.20694,-2.36498,0
-0.674039,0.198793,-0.351289,0.897522,-2.50484,1.31983,1
1.668,1.87007,-2.39459,-1.11055,1.50167,-2.37164,1
2.79229,0.000820417,2.92699,1.1884,-1.67445,-2.38457,1
-1.12706,2.79602,-2.60867,-2.91838,-1.88904,-0.905651,1
-2.0049,-1.87101,0.152611,1.10626,-2.71858,3.0919,1
0.0200639,-0.230344,1.97441,3.04823,-2.86449,-0.987471,1
-1.44402,3.06745,-1.93163,-0.159444,-2.18624,-3.06275,0
-1.0714,0.691543,-2.30922,0.471174,2.70074,1.85947,0
0.282155,-1.66338,1.78972,0.945954,2.42619,1.19242,0
1.99293,-1.72602,1.27162,1.86655,2.0381,-3.02955,0
-2.25637,-2.09907,-0.850243,0.0346563,-2.63746,-1.80116,1
1.61012,0.722845,2.21506,-0.727296,1.77608,-1.46856,0
-1.92885,2.58625,-1.60894,0.156953,-0.612865,-2.2822,1
0.663096,-1.36814,-1.28389,-0.0860908,2.30924,1.83218,0
-2.49737,2.52601,-2.73046,2.1837,-2.84476,2.37326,0
1.15006,1.629,2.87499,-1.14146,-1.41401,-2.07226,1
-0.977906,0.0218961,2.42426,0.318723,-1.65748,0.539129,1
2.89129,-0.847904,1.44084,-0.0493148,1.13544,-0.918867,1
-1.79634,-2.19844,0.0789372,-1.81435,-2.33811,2.92298,0
-2.40158,1.63594,-2.20945,-0.972985,1.51884,2.79131,0
-2.15023,-0.299751,0.341818,1.9284,-0.759051,2.59283,1
1.83409,3.09829,2.70781,0.788146,1.06618,1.17131,1
1.95482,-0.56818,2.93632,1.95302,2.53195,-1.88946,1
-0.390305,0.630242,1.79472,-0.461699,1.77467,1.06648,1
0.725014,-1.88214,1.10003,1.9293,-0.00931804,2.83026,0
-1.54727,0.22288,0.873275,2.17369,1.43072,2.27184,1
1.79931,-1.13711,1.05707,-0.437075,-1.46755,0.0668424,1
1.60873,2.44462,1.86871,0.271919,0.52488,0.116805,0
0.132852,0.275342,-1.68508,-1.76445,-0.497042,-1.20509,1
2.0715,-1.5531,-0.83747,-1.49927,2.13597,-1.97263,0
1.10621,1.1995,-0.193618,0.0460314,2.52106,0.165114,0
-2.52533,-0.170925,1.22906,2.95068,-2.51717,-0.130121,0
-1.17593,-0.790272,-1.06918,2.9895,-0.219173,2.64477,0
2.10887,-3.04213,-3.1099,2.10019,-0.698469,0.851603,0
2.20607,0.345312,2.65851,2.52639,3.04889,-1.74993,1
-2.26714,-1.21327,-2.08526,-1.89246,1.65458,1.25811,1
0.479739,2.89429,-1.19273,-0.220634,0.0668638,1.70344,0
1.80321,0.0840276,-1.07438,-0.31477,-0.787425,-2.48064,0
0.210108,-0.159369,0.429702,3.02878,-2.65558,0.44906,0
